DATE,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SMA9,SMA21,BBdown,BBmavg,BBup,OBV,RSI,SOfastK,SOfastD,SOslowD,MACD,MACDSinal
14/11/2013,108.30,108.43,108.18,108.38,3010,1530,107.99,107.74,106.74,107.73,108.71,-16828,54.9142713,0.907834101,0.895545315,0.91693556,0.03951204,-0.008754574
18/11/2013,108.50,108.80,108.40,108.80,4010,2655,108.13,107.78,106.74,107.80,108.87,-14173,58.31782176,1,0.895545315,0.901841197,0.075171894,0.012227043
19/11/2013,108.50,108.85,108.50,108.85,2250,1095,108.25,107.85,106.84,107.90,108.97,-13078,58.71736693,1,0.969278034,0.920122888,0.104336396,0.035254381
21/11/2013,108.50,108.60,108.50,108.60,3790,1844,108.33,107.94,106.83,107.94,109.04,-14922,55.83545801,0.897540984,0.965846995,0.943556781,0.113685044,0.054862047
22/11/2013,108.50,108.60,108.50,108.55,1440,780,108.42,107.97,106.82,107.96,109.10,-15702,55.25137916,0.814814815,0.904118599,0.946414543,0.117085628,0.070417942
25/11/2013,108.90,109.00,108.85,108.95,1280,650,108.54,108.01,106.80,108.02,109.23,-15052,58.95085492,1,0.904118599,0.924694731,0.137364614,0.08715461
26/11/2013,108.95,109.00,108.95,109.00,2340,1433,108.65,108.06,106.83,108.09,109.35,-13619,59.40266174,1,0.938271605,0.915502935,0.153744024,0.103801964
27/11/2013,109.05,109.15,109.05,109.10,880,1091,108.70,108.14,106.86,108.17,109.48,-12528,60.34278662,1,1,0.947463401,0.169262713,0.120167151
28/11/2013,109.24,109.24,109.04,109.09,580,481,108.81,108.21,106.86,108.22,109.59,-13009,60.19267431,0.992481203,0.997493734,0.978588446,0.178651184,0.134788159
29/11/2013,110.45,110.90,110.25,110.75,2810,1148,109.08,108.34,106.61,108.36,110.11,-11861,72.44628108,1,0.997493734,0.998329156,0.262731983,0.166774115
02/12/2013,110.65,110.75,110.25,110.55,3910,2703,109.27,108.47,106.81,108.57,110.32,-14564,69.663908,0.926199262,0.972893488,0.989293652,0.315045458,0.203841951
03/12/2013,110.89,111.24,110.69,110.94,3990,2218,109.50,108.68,106.83,108.75,110.68,-12346,71.92798961,1,0.975399754,0.981928992,0.370004968,0.245382705
04/12/2013,110.90,111.45,110.85,111.40,5550,3400,109.81,108.88,106.79,108.95,111.10,-8946,74.3587878,1,0.975399754,0.974564332,0.429523974,0.291418022
05/12/2013,111.72,112.00,111.70,112.00,4200,2322,110.20,109.09,106.70,109.16,111.62,-6624,77.13940395,1,1,0.983599836,0.498282252,0.34313408
06/12/2013,111.76,112.50,111.70,112.35,4410,1976,110.58,109.31,106.63,109.38,112.13,-4648,78.59744448,1,1,0.991799918,0.561428932,0.397707793
09/12/2013,112.70,113.70,112.70,113.60,4300,1856,111.09,109.58,106.47,109.67,112.88,-2792,82.81342064,1,1,1,0.661319835,0.463610803
10/12/2013,113.93,114.08,112.78,112.93,6950,3040,111.51,109.83,106.54,109.93,113.31,-5832,74.35844629,0.867326733,0.955775578,0.985258526,0.698714243,0.522386663
11/12/2013,112.71,113.06,112.26,112.81,4710,2155,111.93,110.07,106.68,110.17,113.66,-7987,72.92241553,0.843564356,0.903630363,0.953135314,0.712890855,0.570012711
12/12/2013,113.31,114.16,113.26,113.96,3950,2182,112.28,110.35,106.66,110.44,114.21,-5805,77.42241274,1,0.903630363,0.921012101,0.767668296,0.619426607
13/12/2013,113.89,114.00,113.65,113.95,2870,1241,112.66,110.60,106.82,110.73,114.64,-7046,77.30210861,0.997983871,0.947182742,0.918147823,0.799445883,0.664431426
16/12/2013,113.70,114.30,113.70,114.25,2770,1199,113.03,110.90,106.98,111.02,115.06,-5847,78.38711546,1,0.999327957,0.950047021,0.827255984,0.705137566
17/12/2013,114.34,114.69,114.19,114.64,3370,1299,113.39,111.19,107.11,111.31,115.51,-4548,79.74278763,1,0.999327957,0.981946219,0.855699456,0.742778038
18/12/2013,115.03,115.15,114.80,115.15,4470,1348,113.74,111.50,107.27,111.63,115.98,-3200,81.38696754,1,1,0.999551971,0.889665137,0.779499813
19/12/2013,114.70,114.90,114.35,114.75,2340,1335,114.00,111.78,107.61,111.94,116.26,-4535,76.16538896,0.913043478,0.971014493,0.99011415,0.885936409,0.806108962
20/12/2013,114.28,114.30,114.10,114.15,860,405,114.07,112.04,108.08,112.22,116.35,-4940,69.01296008,0.762470309,0.891837929,0.954284141,0.844016479,0.815585841
23/12/2013,114.09,114.19,114.04,114.09,870,249,114.19,112.31,108.55,112.47,116.39,-5189,68.32201862,0.717333333,0.797615707,0.88682271,0.79760535,0.811090718
26/12/2013,114.49,114.50,114.25,114.35,790,357,114.37,112.56,109.08,112.74,116.40,-4832,69.73600006,0.746031746,0.741945129,0.810466255,0.762869155,0.799035328
27/12/2013,114.35,114.55,114.35,114.45,180,179,114.42,112.82,109.69,113.01,116.33,-4653,70.2853737,0.75,0.73778836,0.759116399,0.730382763,0.781872187
30/12/2013,112.87,113.06,112.51,112.51,940,373,114.26,112.98,110.37,113.18,115.99,-5026,50.9590507,0,0.498677249,0.659470246,0.607341424,0.738239496
02/01/2014,112.64,112.89,112.49,112.89,1360,1046,114.11,113.17,110.70,113.29,115.87,-3980,53.64762953,0.143939394,0.297979798,0.511481802,0.520873749,0.683898059
03/01/2014,113.00,113.20,112.75,112.95,2220,1172,113.92,113.27,111.14,113.41,115.68,-2808,54.0757425,0.166666667,0.103535354,0.300064133,0.449471501,0.62529142
06/01/2014,113.59,113.74,113.59,113.69,2990,1378,113.76,113.42,111.57,113.54,115.51,-1430,59.09385243,0.446969697,0.252525253,0.218013468,0.421798123,0.574418095
07/01/2014,113.38,113.38,113.10,113.15,4040,1971,113.58,113.52,111.91,113.63,115.35,-3401,54.42071063,0.242424242,0.285353535,0.213804714,0.370093361,0.523336912
08/01/2014,113.28,113.35,112.87,113.02,3600,1581,113.46,113.60,112.10,113.68,115.26,-4982,53.32738082,0.193181818,0.294191919,0.277356902,0.319059329,0.472267516
09/01/2014,112.99,113.24,112.74,112.84,5150,2050,113.32,113.64,112.20,113.71,115.22,-7032,51.77630903,0.125,0.186868687,0.25547138,0.266912939,0.420928872
10/01/2014,113.20,113.25,112.85,113.25,1270,427,113.19,113.68,112.17,113.69,115.21,-6605,54.9878084,0.28030303,0.199494949,0.226851852,0.241583271,0.376092472
13/01/2014,112.75,112.77,112.52,112.62,2823,1834,112.99,113.64,112.11,113.67,115.23,-8439,49.52956064,0.049107143,0.151470058,0.179277898,0.189849359,0.329531694
14/01/2014,112.80,112.87,112.62,112.72,6080,3414,113.01,113.63,112.10,113.67,115.24,-5025,50.371655,0.108247423,0.145885865,0.165616957,0.151642931,0.285059503
15/01/2014,112.58,112.65,112.40,112.55,3410,1606,112.98,113.62,111.96,113.60,115.23,-6631,48.87859923,0.020618557,0.059324374,0.118893432,0.112089316,0.241816956
16/01/2014,112.65,112.70,112.45,112.50,4950,4585,112.93,113.55,111.83,113.53,115.22,-11216,48.42397143,0,0.042955326,0.082721855,0.077500226,0.200737774
17/01/2014,113.04,113.10,112.90,113.05,1870,842,112.86,113.50,111.79,113.47,115.14,-10374,53.54276864,0.282051282,0.100889946,0.067723216,0.074815881,0.1692573
20/01/2014,112.49,112.84,112.44,112.69,1080,657,112.80,113.43,111.75,113.37,114.98,-11031,50.04188119,0.159663866,0.147238383,0.097027885,0.055203241,0.140743786
21/01/2014,112.26,112.56,112.11,112.46,2120,1139,112.74,113.33,111.80,113.23,114.67,-12170,47.88756191,0,0.147238383,0.131788904,0.028617988,0.112712336
22/01/2014,112.35,112.45,112.10,112.15,4140,3034,112.67,113.18,111.77,113.10,114.43,-15204,45.07116556,0,0.053221289,0.115899351,-0.006760013,0.082844249
23/01/2014,112.41,112.81,112.41,112.66,5030,3390,112.60,113.08,111.78,113.03,114.28,-11814,50.25459491,0.331168831,0.11038961,0.103616427,-0.010758776,0.059443492
24/01/2014,113.10,113.36,113.06,113.36,2930,1597,112.68,113.05,111.83,112.99,114.16,-10217,56.34398058,1,0.443722944,0.202444614,0.018505791,0.049209067
27/01/2014,113.60,113.95,113.55,113.90,3800,2240,112.81,113.04,111.90,112.97,114.04,-7977,60.37378108,1,0.777056277,0.443722944,0.065873182,0.053375096
28/01/2014,114.15,114.20,114.05,114.05,2980,1030,112.98,113.02,111.98,112.95,113.92,-6947,61.43859673,1,1,0.74025974,0.108741453,0.067216685
29/01/2014,114.15,114.35,114.15,114.35,1110,438,113.19,113.02,111.92,113.04,114.17,-6509,63.54831323,1,1,0.925685426,0.154403958,0.089013504
30/01/2014,114.50,114.55,114.45,114.45,450,156,113.34,113.11,111.84,113.12,114.40,-6353,64.25042393,1,1,1,0.192459262,0.114874943
31/01/2014,115.95,116.61,115.76,116.36,4060,3763,113.75,113.27,111.39,113.29,115.19,-2590,74.39494801,1,1,1,0.306583896,0.162802181
03/02/2014,116.94,117.24,116.79,117.04,2520,1033,114.26,113.47,110.95,113.46,115.96,-1557,76.9073795,1,1,1,0.421833135,0.22755992
04/02/2014,116.52,117.62,116.52,117.32,3370,1636,114.83,113.64,110.66,113.67,116.68,79,77.87027336,1,1,1,0.518169625,0.300212346
05/02/2014,116.95,117.45,116.95,117.05,3790,1817,115.32,113.83,110.54,113.87,117.20,-1738,74.63837431,0.947775629,0.982591876,0.994197292,0.57381374,0.368612695
06/02/2014,117.35,117.55,117.10,117.50,3920,2505,115.78,114.04,110.45,114.10,117.75,767,76.39667335,1,0.982591876,0.988394584,0.629538391,0.433844119
07/02/2014,117.75,117.79,117.49,117.69,2050,878,116.20,114.27,110.38,114.32,118.27,1645,77.11800551,1,0.982591876,0.982591876,0.672887287,0.493604911
10/02/2014,117.85,118.00,117.75,117.80,1490,637,116.62,114.49,110.44,114.58,118.72,2282,77.54584664,1,1,0.988394584,0.702486786,0.54582538
11/02/2014,117.84,118.00,117.65,117.85,1390,836,117.01,114.74,110.56,114.84,119.12,3118,77.74949946,1,1,0.994197292,0.718367594,0.588960933
12/02/2014,117.85,118.85,117.85,118.60,5230,1969,117.47,115.02,110.70,115.14,119.58,5087,80.59285605,1,1,1,0.75442224,0.63032626
13/02/2014,119.05,119.85,119.00,119.45,5470,2444,117.81,115.35,110.85,115.49,120.13,7531,83.21134003,1,1,1,0.809889742,0.67521713
14/02/2014,119.13,119.28,118.68,119.23,2480,1426,118.05,115.67,111.03,115.80,120.57,6105,80.19537665,0.959259259,0.986419753,0.995473251,0.832404472,0.714513966
17/02/2014,119.70,120.30,119.10,120.25,3070,1429,118.38,116.01,111.25,116.18,121.10,7534,83.23020111,1,0.986419753,0.990946502,0.883541662,0.75677089
18/02/2014,120.79,121.00,120.00,120.20,3190,2139,118.73,116.37,111.65,116.56,121.47,5395,82.56231355,0.99137931,0.98354619,0.985461899,0.909188431,0.794875275
19/02/2014,119.50,120.00,119.40,119.80,1160,618,118.99,116.72,112.28,116.95,121.61,4777,77.22347915,0.884318766,0.958566025,0.976177323,0.899543703,0.821042382
20/02/2014,119.50,119.65,119.15,119.15,3800,1247,119.15,117.05,112.96,117.27,121.58,3530,69.37304944,0.657320872,0.84433965,0.928817288,0.851847612,0.828743689
21/02/2014,118.75,119.10,118.75,119.10,1660,455,119.29,117.36,113.57,117.56,121.54,3075,68.79370863,0.640625,0.727421546,0.843442407,0.801399121,0.821907547
24/02/2014,119.50,120.35,119.50,119.90,890,432,119.52,117.67,114.12,117.86,121.59,3507,72.71928751,0.890625,0.729523624,0.76709494,0.78646428,0.813046731
25/02/2014,120.75,120.75,120.10,120.10,510,249,119.69,117.96,114.74,118.16,121.58,3756,73.61295707,0.945454545,0.825568182,0.760837784,0.773173357,0.803078387
26/02/2014,120.26,120.35,120.20,120.20,1830,469,119.77,118.26,115.41,118.45,121.50,4225,74.07033257,0.98046875,0.938849432,0.831313746,0.756986389,0.791555388
27/02/2014,120.20,120.20,120.15,120.20,230,170,119.88,118.54,116.22,118.74,121.26,4225,74.07033257,0.979591837,0.968505044,0.910974219,0.734433365,0.777274882
28/02/2014,121.60,121.95,121.60,121.90,920,373,120.06,118.89,116.39,119.02,121.65,4598,80.67464869,1,0.986686862,0.964680446,0.780704588,0.778132308
05/03/2014,122.01,122.91,122.01,122.91,880,340,120.36,119.20,116.34,119.31,122.28,4938,83.38265504,1,0.993197279,0.982796395,0.84962161,0.796004634
06/03/2014,123.30,123.35,123.00,123.35,690,269,120.76,119.50,116.31,119.61,122.92,5207,84.40771225,1,1,0.993294714,0.91047331,0.824621803
07/03/2014,123.75,123.75,123.00,123.35,1040,395,121.22,119.79,116.46,119.93,123.39,5207,84.40771225,1,1,0.997732426,0.945428143,0.854823388
10/03/2014,123.30,124.00,123.30,123.65,810,518,121.73,120.10,116.60,120.23,123.87,5725,85.13290035,1,1,1,0.972658538,0.884282175
11/03/2014,123.16,124.26,123.16,123.86,570,239,122.17,120.41,116.78,120.54,124.31,5964,85.63649822,1,1,1,0.989694954,0.91063537
12/03/2014,124.20,124.80,124.10,124.25,990,564,122.63,120.72,116.99,120.87,124.74,6528,86.5478368,1,1,1,1.0061966,0.934525677
13/03/2014,124.42,124.75,124.20,124.35,590,317,123.09,121.03,117.29,121.19,125.09,6845,86.77946348,1,1,1,1.009798028,0.953343765
14/03/2014,124.00,124.20,123.55,123.85,760,197,123.50,121.32,117.58,121.45,125.33,6648,79.4163567,0.904761905,0.968253968,0.989417989,0.978146947,0.95954456
17/03/2014,123.80,125.35,123.80,125.15,1180,754,123.86,121.63,117.66,121.74,125.81,7402,83.36777142,1,0.968253968,0.978835979,0.995194745,0.968457107
18/03/2014,126.00,127.15,126.00,127.10,990,685,124.32,121.99,117.60,122.13,126.66,8087,87.30464286,1,0.968253968,0.968253968,1.076579519,0.99548771
19/03/2014,127.20,128.05,125.95,125.95,1240,772,124.61,122.31,117.69,122.42,127.15,7315,75.89523262,0.833333333,0.944444444,0.96031746,1.077257099,1.015930057
20/03/2014,126.15,126.45,126.00,126.15,1150,1250,124.92,122.59,117.83,122.71,127.59,8565,76.47112827,0.862318841,0.898550725,0.937083046,1.07173934,1.029882378
21/03/2014,126.20,126.50,126.00,126.10,1020,624,125.20,122.87,118.13,123.03,127.93,7941,75.98238759,0.807692308,0.834448161,0.89248111,1.051140074,1.035196802
24/03/2014,126.47,126.69,126.19,126.44,690,258,125.48,123.19,118.62,123.39,128.17,8199,77.05622719,0.8424821,0.83749775,0.856832212,1.035264619,1.035213756
25/03/2014,126.69,126.69,126.24,126.34,630,146,125.71,123.53,119.25,123.76,128.26,8053,75.98021824,0.797333333,0.815835914,0.829260608,1.005090528,1.027682949
26/03/2014,127.00,127.00,126.55,126.65,5720,1384,125.97,123.89,119.78,124.09,128.40,9437,77.0500989,0.88,0.839938478,0.831090714,0.98113652,1.016046342
27/03/2014,126.90,127.30,126.85,127.30,660,776,126.35,124.25,120.34,124.45,128.57,10213,79.14740901,1,0.892444444,0.849406279,0.976269847,1.006102218
28/03/2014,126.55,126.65,126.50,126.55,250,230,126.51,124.55,121.06,124.77,128.48,9983,71.0761995,0.782608696,0.887536232,0.873306385,0.928775248,0.986770476
31/03/2014,122.16,122.16,120.12,121.97,230,33,125.94,124.64,121.52,124.86,128.20,9950,42.54424049,0,0.594202899,0.791394525,0.6911545,0.912866482
01/04/2014,121.96,122.76,121.96,122.76,640,223,125.58,124.76,121.70,124.90,128.11,10173,46.53130511,0.148217636,0.310275444,0.597338191,0.529282006,0.816970363
02/04/2014,122.40,122.50,121.60,121.60,170,32,125.08,124.74,121.42,124.84,128.25,10141,41.93019938,0,0.049405879,0.317961407,0.347781527,0.699673154
03/04/2014,122.45,122.50,122.00,122.00,190,76,124.62,124.70,121.19,124.77,128.35,10217,43.98700139,0.070175439,0.072797692,0.144159671,0.218140965,0.579290107
04/04/2014,122.30,123.00,122.30,122.90,510,216,124.23,124.68,121.13,124.75,128.36,10433,48.41429875,0.228070175,0.099415205,0.073872925,0.151785185,0.472413876
07/04/2014,123.50,124.00,123.50,123.55,440,135,123.92,124.69,121.12,124.74,128.37,10568,51.40191334,0.342105263,0.213450292,0.128554396,0.125318424,0.385640013
08/04/2014,124.00,124.00,123.05,123.10,570,364,123.53,124.66,121.03,124.70,128.38,10204,49.27426792,0.263157895,0.277777778,0.196881092,0.084186906,0.310276736
09/04/2014,122.50,122.50,121.65,121.70,600,350,122.90,124.56,120.68,124.58,128.48,9854,43.27307083,0.01754386,0.207602339,0.23294347,-0.007846936,0.230745818
10/04/2014,121.81,122.36,121.26,121.26,690,330,122.32,124.42,120.26,124.42,128.58,9524,41.55989676,0,0.093567251,0.192982456,-0.098226941,0.148502629
11/04/2014,121.90,121.95,121.10,121.10,640,515,122.22,124.26,119.88,124.28,128.68,9009,40.92540102,0,0.005847953,0.102339181,-0.174386553,0.067780333
14/04/2014,121.28,121.83,121.28,121.83,670,187,122.12,124.17,119.61,124.12,128.62,9196,45.0475958,0.117741935,0.039247312,0.046220839,-0.200704472,0.000659132
15/04/2014,122.45,123.15,122.45,123.15,1080,1076,122.29,124.07,119.61,123.92,128.23,10272,51.62140018,0.330645161,0.149462366,0.064852544,-0.162676096,-0.040174675
16/04/2014,123.50,123.90,123.40,123.85,480,179,122.49,123.92,119.61,123.82,128.02,10451,54.7151941,0.504587156,0.317658084,0.168789254,-0.10131285,-0.055459219
17/04/2014,123.95,123.95,123.80,123.90,1470,365,122.60,123.82,119.63,123.70,127.77,10816,54.93686879,1,0.611744106,0.359621519,-0.050122595,-0.054125063
22/04/2014,123.90,124.15,123.55,123.75,770,406,122.63,123.70,119.67,123.59,127.50,10410,54.08156814,0.946428571,0.817005242,0.582135811,-0.015955712,-0.044582725
23/04/2014,124.00,124.00,123.55,123.90,460,132,122.72,123.60,119.76,123.46,127.16,10542,54.83875915,1,0.982142857,0.803630735,0.017173802,-0.029143593
24/04/2014,124.12,124.39,124.09,124.09,140,59,122.98,123.49,119.87,123.35,126.82,10601,55.83226528,1,0.982142857,0.927096986,0.050736458,-0.009173581
25/04/2014,124.28,124.28,124.08,124.28,120,73,123.32,123.39,120.07,123.23,126.39,10674,56.85444079,1,1,0.988095238,0.084182813,0.014165518
28/04/2014,124.08,124.08,123.83,124.08,180,72,123.65,123.27,120.48,123.07,125.66,10602,55.40099451,0.937106918,0.979035639,0.987059499,0.100709968,0.03580163
29/04/2014,124.00,124.05,124.00,124.05,60,6,123.89,123.11,120.84,122.94,125.04,10596,55.17315013,0.927672956,0.954926625,0.977987421,0.111002852,0.054601936
30/04/2014,119.80,120.35,119.80,120.05,4680,1758,123.55,122.80,120.43,122.85,125.26,8838,34.68846603,0,0.621593291,0.851851852,-0.050745187,0.028265155
02/05/2014,119.79,120.14,119.69,120.14,3120,1390,123.14,122.72,120.02,122.71,125.41,10228,35.27079576,0.021276596,0.316316517,0.630945478,-0.172940481,-0.022036254
05/05/2014,119.90,120.70,119.90,120.65,4690,1874,122.78,122.62,119.87,122.67,125.47,12102,38.61106537,0.141843972,0.054373522,0.33076111,-0.244680288,-0.077697263
06/05/2014,120.85,121.15,120.20,121.00,6340,3281,122.47,122.59,119.74,122.62,125.50,15383,40.86633565,0.224586288,0.129235619,0.166641886,-0.282720086,-0.128952968
07/05/2014,120.56,120.95,120.50,120.80,4370,2070,122.13,122.53,119.53,122.51,125.49,13313,39.96286967,0.177304965,0.181245075,0.121618072,-0.317338557,-0.176049366
08/05/2014,120.55,120.85,120.50,120.80,4200,1735,121.76,122.43,119.34,122.37,125.41,13313,39.96286967,0.177304965,0.193065406,0.1678487,-0.340309132,-0.217114307
09/05/2014,120.64,120.89,120.54,120.69,3250,1901,121.36,122.29,119.16,122.25,125.35,11412,39.40715326,0.151300236,0.168636722,0.180982401,-0.358585746,-0.252482167
12/05/2014,120.55,120.75,120.20,120.25,4130,1777,120.94,122.16,118.97,122.18,125.39,9635,37.17999752,0.047281324,0.125295508,0.162332545,-0.387116293,-0.286140698
13/05/2014,120.50,120.55,120.35,120.45,2740,1436,120.54,122.10,118.86,122.14,125.42,11071,38.87115373,0.094562648,0.097714736,0.130548989,-0.395853006,-0.313568775
14/05/2014,120.76,121.15,120.76,120.90,5310,2418,120.63,122.08,118.84,122.13,125.42,13489,42.61446073,0.200945626,0.114263199,0.112424481,-0.378248389,-0.329738679
15/05/2014,120.77,120.77,120.50,120.65,2910,1223,120.69,122.06,118.72,122.07,125.42,12266,41.10836817,0.141843972,0.145784082,0.119254006,-0.370375647,-0.339897921
16/05/2014,120.12,120.35,119.85,119.95,7470,2887,120.61,121.97,118.48,121.91,125.35,9379,37.1493409,0,0.114263199,0.12477016,-0.3895802,-0.352318491
19/05/2014,119.95,120.04,119.74,119.94,5610,1866,120.49,121.82,118.30,121.72,125.13,7513,37.0943801,0,0.047281324,0.102442868,-0.400010123,-0.364241399
20/05/2014,119.75,120.05,119.75,119.90,3820,1412,120.39,121.63,118.17,121.52,124.87,6101,36.85947324,0,9.25E-18,0.053848174,-0.404741096,-0.374366323
21/05/2014,119.71,119.71,119.35,119.45,9710,2228,120.24,121.42,118.00,121.30,124.60,3873,34.23301814,0,9.25E-18,0.015760441,-0.422678863,-0.386444458
22/05/2014,119.31,119.46,119.31,119.31,2770,609,120.09,121.21,117.89,121.07,124.25,3264,33.43480323,0,9.25E-18,-3.01E-16,-0.437329577,-0.399165738
23/05/2014,119.50,119.50,119.35,119.45,1480,767,120.00,120.99,117.90,120.84,123.77,4031,35.06535942,0.082840237,0.027613412,0.009204471,-0.437092699,-0.408647478
26/05/2014,119.50,119.70,119.45,119.60,750,398,119.91,120.78,118.09,120.61,123.12,4429,36.85023598,0.182389937,0.088410058,0.03867449,-0.424779918,-0.412680588
27/05/2014,119.75,119.80,119.60,119.70,2440,2734,119.77,120.56,118.41,120.39,122.36,7163,38.0723446,0.245283019,0.170171064,0.095398178,-0.405357079,-0.410849711
28/05/2014,120.00,120.10,120.00,120.10,3240,5592,119.71,120.37,119.16,120.19,121.22,12755,42.83767113,0.496855346,0.308176101,0.188919074,-0.367614574,-0.400040927
29/05/2014,120.48,120.48,120.33,120.38,630,2953,119.76,120.20,119.17,120.21,121.24,15708,45.9717618,0.672955975,0.471698113,0.316681759,-0.321285778,-0.380352139
30/05/2014,122.20,122.55,122.10,122.50,3860,684,120.04,120.31,118.89,120.32,121.76,16392,62.66339893,1,0.72327044,0.501048218,-0.189311132,-0.332591888
02/06/2014,122.65,122.85,122.65,122.75,560,348,120.36,120.44,118.65,120.43,122.21,16740,64.07297406,1,0.890985325,0.695317959,-0.073515859,-0.267822881
03/06/2014,122.20,122.65,122.10,122.65,1840,652,120.72,120.53,118.49,120.51,122.53,16088,63.04763634,0.970930233,0.990310078,0.868188614,0.013125455,-0.197585797
04/06/2014,122.61,123.21,122.61,123.21,1970,818,121.15,120.64,118.30,120.63,122.97,16906,66.29996968,1,0.990310078,0.957201827,0.104255792,-0.122125399
05/06/2014,123.59,124.39,123.49,123.94,1710,843,121.65,120.79,118.04,120.79,123.53,17749,70.00598302,1,0.990310078,0.990310078,0.204793397,-0.0403957
06/06/2014,123.97,123.97,123.17,123.82,600,310,122.12,120.93,117.90,120.95,123.99,17439,68.66913713,0.974082073,0.991360691,0.990660282,0.275026516,0.038459854
